data_source,image_name
1,81df1d7ce9bb
2,acf5bb313c1e286
2,68c09d8f31893a6
3,e55372633d0954e
0,1dfdd8bc2bbe
2,eb01c8ddff14c44
0,71583fb41e55
2,1dd3f01386481e5
0,0689caff3aab
2,7e05d53bb9457ae
2,82a496bc69bc5e0
2,ca3e81eb67e3e4a
0,5f9d70e187f2
1,ba1e9b254298
2,1e66efca6a67102
1,79485ff826b4
2,5e19ae072e16dd5
0,dca94997fa77
2,d6a6a9c921001fb
0,ecc6bbf54646
2,915d0ece5046ee9
3,655d1d4942295cf
2,1e4091c5866d234
3,4992f30987102ae
3,ff741a5f334f3fe
0,72f2b7f5e522
3,1405b40e17a5000
2,d8652533f53716a
1,9098b778b318
0,50466509063e
0,8435c5daed68
0,d778ad47c79e
2,a2211be317dc772
0,29264b7e7772
3,5319c2aa365cea8
0,e711f39affc3
1,6675295e5e03
2,1b663fc68cea52d
3,d153a2f32c01b7f
0,c6cadbde1e12
0,11f7ed093926
0,26f4afbd4c15
2,e93030c44146e3e
2,7774a816a7efb95
3,914a55abad6a466
1,db6e3704eb50
2,f65d15ea2eb73f4
2,b2c8962c617a4ee
2,398766046415ee2
2,bf065c6f1b969d6
2,abded90c2986ae9
2,37d442ba150a571
0,fa8eeaa0ecf4
2,cf7926e5f893e48
1,886d8bc79562
0,4e366b70aefd
2,c1f5ac7a224ae50
3,dbdf1f6e19efd41
0,f275cbd092cd
3,38356268278ac53
2,61dfabcd07da934
2,7cfeb6599dda3d5
0,196a4b3fca26
0,5e2eb9e11c04
2,99b2a43190d00a9
1,01b1520c0d2e
1,06c917131c99
3,8d7bf70fa50181c
0,f5998a7e7983
0,c0a34a0f5dbb
2,671aa6078c1fe1a
0,78a131aa672a
3,a2d5fa93dd79b18
2,8f2b0f0c91148e9
3,16de116c6971d38
3,d24188d260c50a9
2,20e04b742261600
0,c139173f9619
0,9ee6652d3ed1
1,f9fc36a5cb58
2,71da7ed57675a26
0,f9e1d76edb4b
2,818c4499ab42947
2,736988577c5a53f
0,5a7d17408911
3,068d8e8da52cf84
1,612ed9df2b5f
2,2ca1e1daca4a849
0,fafa9a3a2009
0,67dcc4d734f4
3,6301a5bc2737f7b
2,e366468be48839a
0,6faaf2a7162b
1,f117ce90aa32
0,d6f15b4d17cf
1,942f5f651f73
2,d7bd2088c0ce884
2,7c6afd57d9a1b10
3,2f3e41d02516ff6
1,6c2fb4c47185
0,629c896d28de
2,cc5262eee6665aa
0,be0d739f5329
1,9c4ee7b1530e
0,7a77923ac8ac
2,6cf6fe8a73e673c
3,2836bb0649cdf0e
2,d2a5f2906b07986
3,cd0a08956069117
2,071631f9ebfe647
2,6039f2848d7c1f4
3,c8e821a210914be
2,710c75697aa03ad
0,1f0e34baa42b
0,b9ffb47ed4f4
2,f56cfc69fa6e2a7
3,b52c37f126df27d
2,7cc1c058ff3cc27
2,e9afe9b2817fcb0
2,273b6a60718d7ca
3,249529e310a509e
2,0a85e93c08835c7
3,0c4b9c292eaf04e
2,619ec0b84270ce1
0,6164b623932b
2,3ea2afada268151
3,e2e21c43ec6f70f
2,47460567dc17fb8
1,5fd565f8a16c
0,c19cb6a95252
0,a921f76abb87
0,f7dcaa8f59cb
0,cf3766a7cae0
3,c3e0e685f41afa4
2,f1e00e0070b0558
2,c615a11f46379cf
1,06a0dd4c7816
1,f76ca11605ce
2,5fb4d3f76ef0c8a
3,7f894332c5753b1
0,a74bd6a7a62a
2,0d9776683ee33fa
1,4730c68b2d34
2,e79887c956f7c64
0,175bc0cb8267
0,5abe0a3f9219
2,0064246c6f69f58
2,0ff1d499f5cee31
2,5eba418dfc4fc9b
2,78841fb410e0452
2,bb0a8fa1d5adc4a
0,83c7e9a56251
0,edb52d6b046c
3,95f64dd5cc170c7
3,ca33ee7a0e48d25
0,fa6c0cb6f69b
0,ae8d9e282a19
1,c470680e1592
0,481a5bdddc3e
1,b7d1f440c039
3,935af6647a01960
1,2183adcc212b
0,3cf9e49d7337
0,18f3fce0ce3c
3,04e52bc284b806b
2,6fc3eea0163d705
0,55ed4c2a885f
2,81faaf4a9ba09b0
3,95e6a59e06994c2
3,549489dfd584338
1,dd267c229de2
2,c989b529dc65f6a
1,fb60d40c4c9d
1,7a9b42b8cac6
0,9577d658a071
2,590c162e34632ca
1,a91f72e7c2a1
2,28b08cbfbef593f
1,db777498a3c2
2,1e2336150001a58
2,f8b07f206448d30
2,19d332dbc4aa226
2,c02979da99babbf
1,38ddda4dd2ed
3,45f5a3128ad1efe
0,4fbf96172aab
3,084b43c0d6fad8c
2,ccee84ceeca2fc3
1,e48cdc05f5f8
2,ba82376fd5cd130
0,d1b9145f3b44
0,0dd60eeee904
3,0c9e4dc8aaa640f
2,f81c21050b4b60a
3,829ddae69399936
0,5e801491f4a3
0,82c642a09555
2,23c32ddd4bfca4a
3,3d8617edff0f444
0,b5f70938e6c1
2,548a583bb706278
0,62754d00846f
1,4fb974891322
1,d7a6efacafd2
0,f22c605f7511
2,90ea6715f0aa1c5
2,d376b772f3f0bb4
3,92cfc0179d084ab
1,34af07ea3343
2,939cc7ce499b145
0,f5e8c3f01884
0,8d7ddf2ce4bd
3,a1a62dff08c666e
2,206e026536c87eb
3,249e67fc342f281
1,6b00808f541c
1,b1e6b6595d30
3,1d7773d0d1c50fd
1,bd716db2bc0b
1,d31afd9ac27d
2,08fffe66f62b22e
2,b64be8947025fea
0,65bd12d76b22
3,01a5ca3088d67f6
3,38b99f4b930c13c
0,cc8f521a3155
2,946d67e1fb5582a
0,9e8422c46346
1,9a07f321c2f6
3,c4994b842a9b920
3,0ffde44d2b69f52
0,126a3eaf4eb5
3,262372d32c9d111
3,2224bae7608e144
1,b5f088839b5d
3,60c093d814ecf7f
3,02c4c140a3bd2bc
0,d5ed9fec7762
3,8dc9b58722b5e2e
3,2dfdc2b62760eea
3,420c901bdfd1e99
0,3d782de27a6d
0,0b2ed9faf10e
1,d87d7717b4bc
1,0da097ef6831
0,8fe3cce607c8
3,9d23734f22faf07
0,7d36b3aee590
0,950bd9beb373
0,0ce690c1661e
2,cf3ce40c9640961
2,e7dbf870659a6ed
1,6f7d18ab1fb2
0,2e0ae1943eec
2,755cc1f1c4af0e2
1,ad89f119937c
1,8675daa7c8c8
2,96a584a8f4feb2c
0,6fb71aa6f81d
0,99e37fec6988
2,f5e16be85ac4970
1,37d59e3c9ae5
2,23d5bbde2da9f70
1,2db1516f336d
1,960332e139a8
0,d0efc034aa21
0,2978d94db379
2,b0f674c56ae83b2
2,9bfb20ff428fb6c
1,be53c109e412
2,21ced02d63b7d30
0,fb700c7955e2
2,5d205fd9683d26c
0,8d98a68908f5
2,5b907e1e1764774
0,d196637c56ae
2,21d89f7103712e6
1,1d28eb8d2dde
0,aa7fc61533b3
0,bd68f43c7db2
0,9c2d0d23b17a
0,232d6c12dfd3
2,69145966b7f448f
2,9b7f1f09ad9e02d
2,66f352d966b185c
3,8476779eaf17b69
2,18ff8a23ce5dad4
3,c8b929295feae4c
0,0eca72c1bae7
1,cc67578a88fa
3,cd75ace7362aa50
3,e4b0ebc1bc407a8
2,07fcd2a8fae18fa
1,50585ed73e76
1,2de621736c8c
2,bb3cd2d6d3d25e9
0,48947ea69cf3
3,9ea17ada005419f
1,df4b4a66e7e1
2,2125974cca28a0d
0,beb045b165f4
0,dee549dad504
3,5dc479490e89505
2,bc610af9679a4a3
1,4ebd87ce5ce4
2,98cd7499067f58f
2,fb0b3148e93cd1a
3,a1cb80f9b8e1f67
1,d3e1b98759c3
1,3080967ee9ac
3,5a08945058c09bc
1,82465e84202d
1,1c08c1761b7f
1,803c4239a0ea
2,c718e14e7286957
2,e99d81fa7d6852f
3,8adf73068fb2d5c
2,fd92cc1dfe6eabb
3,49c47345a35716f
3,1446336b1bd40c3
0,a9d6cdb7ff63
3,1ad741ead1b0da7
1,f4e6fc1f7fd6
0,8e57b521f8d5
3,c3064218d5c3327
2,80946f8e78ab7b9
2,dbfe11babe9684e
3,5a7a7a1723cc319
1,24d62e5eb959
0,67030b1ea414
0,98c0bb28337d
0,27db7edbd0be
0,18167122c0fd
2,0442dafa78c3cbb
1,133620abef97
3,fbf311448baa146
2,954f24cd1174d00
3,2c88ca58cd22998
1,71acbdd41244
0,443375b62346
1,7d1ad082d4b7
3,0f21286dd7796b1
1,2ce8011fd5dc
2,b742b014a1d7fc1
2,dd1a9128b5b2097
2,29dbbab647e0872
2,d0a08d090400874
2,813cc826e741042
1,e59fedafc8d9
1,ce82d01e21f0
2,62c17052c6bd067
2,ad83847bff418b2
0,911bfaa55773
2,3de777a9434a0d3
1,a37ce4fd51e8
2,c98084e0aa7ab1e
2,798c3476f1fec8a
1,7563a0c8e2a6
2,be5037fe578fc32
3,8787e722e65f4f0
0,622ef3e6e85c
2,b9755c46041f386
0,cb9ca57829e7
0,0bfa2a76d06a
3,eb60eb3a3a7f35b
2,6c123303fa1a7f1
0,f42f90c41760
2,149088893309010
2,60700e6bb1f0c23
2,6661ccc67ed8887
1,4fe60cd4a8ab
2,0cadb1ac4727faf
0,761aea71158d
2,9d87f1b8513fa01
1,0a77e6ea6692
3,d85b7c010736f52
1,9a07fe9e5eed
0,a2f5cb1c6308
2,d57518d78293be2
1,351b913d4c4e
0,55231042ff75
0,d7b0656503f5
0,20c157362a41
2,c558403a2d0004d
1,c9d9e1394900
3,509e810cc42c691
2,dff82a6b7982ee6
2,6bb1fa41699a0e9
1,647cd2f267c9
3,08cec95feee70dd
2,7591e85c7152c80
0,2677585188b7
2,2aa4b6e415ab59d
1,43b482f21614
0,81e3c2e3a5e4
2,7fe791387b798a4
3,502e1b9bcad8a30
0,46fb8821541c
3,68c44ba8ba5eddc
0,48ddaac65906
0,67cedd03e628
1,f6f0d1a1169f
0,b40c4d2a0c31
3,6b0c14dff812f15
1,d79fad354ec4
2,7abb232ec1adf78
0,6880e268ea4d
1,8151efcc7ae0
0,b68144b6392f
2,ec21b49875536ee
3,e098fab5224a48a
3,f715a2d4db648fb
0,8010bc721232
2,8ffc372eeb964b2
2,3d223b7000ba01a
0,9486bad61e3a
2,56b122c1a819fb8
2,71d395db8b7746a
0,305918f53160
3,25aea9b44d61175
2,a35cc892fbd736e
0,27b951dd2407
2,8e38903fe3a24bc
0,203468dc0cf9
2,8449db134e8d2f6
0,9a2213fa2a4a
3,f8d4146bece4ea5
2,c220ef2eaccb17a
3,f212a0f8f0a2072
2,c387ff33d9cee15
0,f79213f8f5a3
3,14301dd660f42f4
0,db3d776421b8
3,7175dc8d3115900
1,eb1b4ad7ca40
0,e05b0924d1e9
1,f538a0da32fa
0,a197456ca575
2,ebabda02222bf9f
3,f2c4171e3eae109
2,f40d8ca30d69f7d
1,38719b6c8cd2
2,2eb42009782cb33
3,d137f975ade275e
2,a94a33a3314aae3
0,e5716a1c5a37
2,0adfd8373a4266d
2,dc1d086c1e7f165
2,4c59a202eba0d2e
0,310fdd90647f
0,6f067fb5f4f2
2,f8e0d3fb740350f
2,feb8da95235908d
2,2a6554e01443ae8
2,9bec8df5afc7166
3,17d59029243978a
0,924e7c5018ae
2,1c9ebb71046e35f
1,8ab4cab7179a
3,8211957a530bbbf
1,cdffdd461f43
1,c0cf7c97cafc
3,a19c8429de6baee
2,1f15d41c9d47f85
3,96f886b70f50a68
3,6e8c54869d23b12
0,3f7689ba2cd8
0,07393d106d86
3,007bf72d860e3c1
0,950c4f2bc283
2,015ee90d86eb4f3
1,2de65534bddc
1,90c5287635da
2,b3cb66dbf228a6b
2,fd5ecc5ca607fb3
2,2a5b0338dfa7bf2
3,70a1df3214e69d1
3,0f17e986fda19b3
1,93df77d92376
1,67018755a362
3,b271c1349bde65c
1,b245fee573eb
2,bf09c1316a0e32a
3,6904c6075431e97
0,0862a2962c22
1,56bc780619d7
0,e56b4414df45
0,477958f45592
1,2743b4d34a71
3,18c3abd78052bfd
0,92ea59d17c8e
3,62ff9dbc73f0ead
2,9901a88b79c7e67
1,0d5bf92c7380
0,a78e2d27c16f
1,6fe4590978db
1,6b9184577e98
0,699c4212786f
0,a3761c2c512b
2,da9d4cbe4b8b2c3
2,4478abf742ffd39
2,ea8267293648aa3
2,34e1ec9f7c432b0
0,8a9012c14b82
3,5998c234e0b5c82
0,84b6e9403cdf
2,5fea1c58c05881d
2,6e7eebad10e511f
3,69c2cea353fb7ab
1,fc5b02282ddb
2,b6e602b0e712c78
1,037fa9a2eabd
0,3025fc497c3c
2,6f43a98ee5cc4be
1,ae0e18110681
2,0246c01f8705a7b
2,e98bafaa3b7ba0e
0,f92500578f38
3,ed9ad4c2a6a978b
3,bb7b29b41571b08
3,d4aebde4f9975a6
3,da49dfc2f88e4b5
1,0973d83c9d99
2,39a5a397c31d623
1,41556cd18a9a
3,ca36ef46d55f360
0,3e9ba1058694
3,e792fc6c6c81c32
3,ba464d0bcf23f41
2,0bb306d97d78d34
1,39962dd30d09
1,7e582a532e2a
0,81b1c2a0fbe1
0,8bca08b3aa9b
0,34a4d46ab28f
2,66074f4a977ff99
1,6688d138974b
2,7502bba126b589a
2,22287137b598158
0,7c0c4cb8ed23
1,5ea6513b32ff
2,959fb8c45b81724
2,3e805a597d966ad
1,9a52595b7783
3,0876fe403b24481
0,b316b2282c85
3,5a732f0633fe004
2,6e34f02729a964a
3,def4ca19bfba189
3,cd1bd2e062fb680
2,d3f9f53363dee0b
0,db3f8a8d6aa2
0,8db84e955f7b
0,3137808d8d25
1,d8149490fd9c
0,15bd9ed08dc9
1,2083a9ca3b9f
2,a0d738ef73367b8
0,2f1eaed7d5bb
2,7a0e498402aa21f
3,2d330c65cf0e8ea
2,eebcf291b65c8aa
0,10ab80435bb7
3,16ad9e1b59449ab
3,e80af7f9b61d0fe
0,8e81974ca0fe
2,ea5c44c0f5658a6
1,20b2c590aca6
2,58d0c8191d4d311
1,1b5b2919221a
3,dd7bafdea48135b
0,e8b9d600a660
0,3d345e2cde67
3,3395d9efec3a2ff
0,18420860b05e
0,877dace697d4
3,3caffeb551bcf6d
3,924819eb707ad71
3,c088516c1dc1a69
0,82f340878de8
2,0cc8bed087a9d99
0,4788adaecdfb
2,9c1801a88c7cba2
2,bf5aefd43789887
2,d75becfa4e24f40
1,e524285f20e2
0,2f8881ef7cb5
2,5295d6e7df76104
0,897a2399d658
2,7bee75d375bcc4b
2,abd65a2e48e32c4
1,16854f80c847
0,c084a9f2aeec
3,d7d2c75addcd624
1,b93fa1f6cf95
1,0939d9d31671
2,291240306db90be
3,99bb9f75787c2b7
2,f8bb1a5751b1d5a
1,a4ec482173f5
3,165f28a6e5f04df
1,10f856eab90a
2,4b6d538624a3578
3,4f93ad0e2c3fc58
2,ecbd5ccfea94d0e
3,6d385e88eefadde
1,cf62ea913caf
2,d0bb8b0e22f1b9d
1,b11e2be4f6d1
3,b91ae9033def2b9
0,ac43162cb364
0,5af8fc06e9e2
3,61c68e3f10621aa
3,78a1b9f7e58ec99
1,ebfc16a468eb
2,1d3eacf5d008c60
0,d8d2a46a0ea2
2,bf432e6fefcaf47
3,60f7ae21068823d
3,743824a8528b66c
1,b090f44a0bd0
2,af47ec9c9d3ed38
0,18c08424c6d0
2,674a0881c83129b
0,e3e1ba5bc18b
3,6d8143b6060d0d4
0,b3e7e8375579
0,284315e24b77
3,3bdc7e22e17bb0a
0,13f70fb0139c
0,8761249fcde0
1,264dda370820
2,e9e8059ce50e3a7
0,54bf8f00c9b5
1,ebe72998ce52
2,1d9187fb2936dfd
2,8265df561fe0fe7
3,ab5646de3ad17ce
0,579b62afd166
2,a5fd72d5d591802
2,3a32ff92be7e075
2,aacab21a608aaa3
0,58e33b5788b0
1,3a8376160591
1,123224e0661c
2,2938f285e74f9b5
0,41bfb4809ee9
3,362d0068950b05e
2,0e65694c78718b8
0,12a9715291fd
1,3f50c04892e6
3,8ce8a977116635f
2,4aabd914b346838
2,bb0fc6fd5e26331
0,8f3b1d9f9be8
3,8c0ffd1bf3aa785
3,83ed5e52dcfa40c
2,4ca8fae84c45a00
2,9930b14b2ca5c8a
0,7fdbcd553601
3,094555c924257a3
0,d60a6b33beea
0,a521626b16e1
3,8391f7d69bd64cc
1,deb148a02ff2
2,20ddcf6054613c4
0,93cf6db73422
1,8576c6597696
2,f10948eb2854935
3,cd639cdaaed1053
3,6f0cb3fe2418d0f
0,6373ef15568e
2,3013ca731335c90
1,b2830e827e23
3,6cc83f6cffa227b
2,608979b29151ce6
2,4ff8b5d2ca67d75
0,0a795d84fc37
3,9a08d771c5ac9a7
3,9e2a8045554b1c8
1,397440b89b39
0,646fe0d8896d
2,a567a465a73e491
2,25e21ba81a64742
2,83f55a3e24a1cd7
3,e210e8fa0b16129
1,1d6b6b24d30c
0,5400c585fdfd
2,ad072effcf5a58b
0,41bba3d5b70d
2,fee9a6a45b23fff
0,9b4f13d22347
3,a193321250b4bfa
0,fe6404cdedb9
3,6a307faffbfaf4f
1,dfb0146f69d7
3,b7b3445f8b99d68
1,217b99050b46
1,c92be0d5167f
1,3981efa36f3f
0,2d27104111fd
3,0cab0246346b8d4
3,07d90379d4ff0b3
3,6008081a6d52a9a
2,93315591f12136f
2,55eddac3b43a740
3,4915eac02ccf837
2,8ab143cf977213b
2,8c23b7c5e7f1035
2,c5d8c46a9b21d49
2,ff93fd81520e5ef
2,ffb69c93c2e90c1
2,4154bbb2a4e46b2
3,b7bc424f35cce82
2,aa7e87842ae1082
3,73f1540f04ab793
1,ed99eacef6ed
0,2759367aceff
0,d261296f440d
0,191a70799518
3,f9c5e29a95db5de
2,41f167e42ed67fa
1,fd9ff50e5b29
0,331b2635e487
1,48126cf6d518
1,cf5e5dbf527e
0,f609c5c6d661
2,ce104d3435426c1
2,67a8f547d14cbbf
3,890f8cf1fa4496b
0,5838fd91a543
2,8118031abdaacbd
3,52372eb97cc723d
0,8381cfeba6b3
1,ca3cd6b5d167
1,532749d53b4b
3,bf6c6e16c6e6165
0,fcddcbac7ccb
1,83961c1467a2
0,accacf445ac9
0,2133731efb48
0,166af57f2979
3,dbf035b114946ee
1,e39b51da28a2
1,bdd50bb343ce
2,0a6c554a12987cf
0,478e1fc73059
0,fd4c36bba774
2,ac91d9a93658720
1,e5738b2a0e70
2,9c59cdde45d1683
1,2b45bfc53569
1,b08369717d4b
1,3f59a18fd1d3
2,909645bcd59f3af
3,0c7145c47509c3c
0,1b4a12cc8c12
2,7cb8f92e2fead3c
3,48dcfd5e8608a1a
2,cb7967749c4b339
1,fa0a3139e95a
3,1dba64833dbb1cd
3,f1da02c35e81891
0,3cc45f19523f
0,96354d6676c1
0,d1c1675ebad2
3,fa3b026e58aafb7
0,805ca2c4d0a8
1,5e905053ba72
1,e1bcb512164a
2,c25391a3c65cbde
0,96d08d7115bf
2,d9dd82e10198e9c
2,58ebee533039d03
2,059aec79bd698a5
2,610073bb456beaa
3,abdc1d3bf15cef7
0,b70db91b1caf
2,7261990a3655472
2,fb69225d37d679c
2,90423ac65167494
2,ee2dd6efa2bfeea
0,d89a42b614d4
0,b41b8d50ee44
3,c34986d36392624
3,577272ba6f23d00
0,29da89401e14
3,fb3948184979399
0,72fdbda418c5
2,d28a17aa022196f
2,75e8a4c264bb52c
2,6003028fc87ec2b
3,4cfb9c3087c7644
1,35d71e925961
1,0c95ac60a848
3,029e21c905ba202
3,19966b54a13cf40
3,5198e9b3338b537
0,5c06b400d46f
3,fbe9ad780243605
3,b44e14161f4199b
3,cc6109d46ef99a8
1,0545bb9773e7
1,9269ddd58c01
2,caf9afa98f57eb3
2,5a29d2528fbb169
3,47e4dfcf30cb6c7
3,3e98a8ae3c56f7a
3,f5fa344c3d1347e
3,930b4ce92eca310
0,c3f63d66c3dd
2,b2a58086cb018d1
2,0c7dce0675c0f3e
2,e2f3eb649a7decc
0,8bcb25b3001f
2,c909b703781b1cf
1,ade00ff398a7
0,dddd0038176a
2,1f567b068b417f0
2,a2d90645c361097
3,a1b1a8e7c69ba79
2,94be808f5e7ad2d
3,0ddcaf0efe22536
1,213b988f7a80
3,a3dca718afe62db
1,fd8cd2b2d1aa
2,d2e3382c09c5691
0,3b793b6e4265
0,199a096e591e
3,49e409313cababc
3,6acf2105387f3bc
2,bf71697a2a9ecf2
3,4ed8bcf681e4553
0,6cd9bf146314
0,4b9145298be2
2,750e34c9f205e35
0,97421247b919
3,386dfee58a0dc2a
2,981623979298f05
0,7e05151d496e
1,30fb0f3c5382
1,19436d6975ec
1,24f7eed6b59b
1,6d5085e6a8d9
0,58963ff10fcd
0,4b198b953131
2,486c155738ecd2a
0,a6db36baf31c
0,9b02aaff4420
2,713cae420a974f3
2,413e89a3b422afe
2,ddca6d24bfd9f64
0,b6db47fab8a5
2,44a042a0b309a17
3,2e5655b3cba6ebb
2,c018d3648c6803d
2,3e85a6e44ef7a5d
3,546e7a12ae29b2a
1,c618319cafee
3,fd89ea569e34500
3,dd3716d8e005d36
0,07ea3afa814c
3,cdfe0c1da46ccd3
1,d8d280bbbd31
0,1e9692b18dfc
2,293907e53c91d89
1,55a920f6a9fa
2,13e2eb74f8f8553
3,0a6dbbd613c619d
2,f0e318f8cc86973
2,0a6da018dd706bb
0,c2fb857a98c8
1,cd6297a0ad59
2,9339f105a19f0e1
1,ff5fadb2b029
2,7b1571799f86353
2,ad580e294c1feb1
1,abe37a0fa983
0,00895700cd3e
2,af52346ef684ffd
0,af82d7a9cabb
3,c9f0cf432fbd568
1,7ee890eb892e
3,637b5485b26546d
1,a711dcc0f9c1
3,c789083b5124b5b
1,9a917f2ae393
1,10f628a4d994
3,de603056776bc44
0,68dcd13639a8
1,cdfc2fee6f5f
3,8560b96362d5216
3,0dc2f4cf7d08256
3,2acbef5b6db20b5
2,d2556085ff7c1c0
1,b78b1216fd32
0,4278c88b00d5
0,eae417622876
1,59094a9ac27c
3,a82cb81ab998d28
0,64bf79263065
0,64adcee9bebe
2,936f758b518daea
3,ce23c982c1b3103
3,af86f6e8e7e8dce
3,2f29562158b4c6d
2,f759900e6fc6e03
0,c039073ed037
0,fedbe94b09fb
3,0221525cee42744
1,a81378b945ec
3,b8e59d1a72de958
1,9250ddceee8e
1,f1cd0edd61fd
2,44c7334de97542e
3,5c3c4bb2a7859ee
0,0522dc439713
3,6e58c7a31f901f7
3,f14dc0ea969445d
2,a4f6cc715ae344b
0,cb297a7958a4
3,74361b8fafc69d1
1,1f8c960be0f3
0,f34833914c49
3,6ada859c7b4d0ae
1,f54d3b9f49d9
0,2038b214571e
2,5e2278ab00822a5
3,3b3cc2197aa7f72
0,4b7f0365d687
1,68b6c8892f0e
2,a46eb07935a3ad7
0,9ca0256aed91
0,3fed17bd0b27
0,ac479480a97b
2,e61f3ea563dd754
3,c858961be575f7c
0,10cf171fe664
0,8d667c178f09
2,5109718d8ca7efb
2,7aa8fb93ef971c5
0,4caad7e9cd58
2,caf4452454687dd
0,dcb69df10ff8
2,1ffd4e091c31dd6
2,9a08b4001941d40
2,63cf80a6b9b8ab1
2,77385f30ccfb224
1,5f50d52d6f94
0,a49c6bc57b93
2,9b4d3f30752228b
2,66ecc686fd40908
2,6d82f717c703636
0,5d53cb603602
1,27943da28bc5
1,a4206ec20ad6
3,ab18de89d56ac6c
3,82db70faea42969
2,7e1e5c4ab036e69
3,a76ffa6544a5801
3,635338d212b01e1
1,f8cd96147850
1,4f7969301eed
2,233e1eb8d6dd7f2
2,34ed2bf0db384c1
2,9ad3f5951b876ac
3,582158d65138ea0
0,22240990590e
3,904544d9bce5ea4
2,5ab61bb554886db
0,1d56d402c618
3,2f2e9e4086f5999
0,0eec92b862b5
3,c2838749c581316
3,83e95de7411e946
2,1b5b3a0c88428b7
2,7bf8d3a4c0c0f58
1,c2f53033024c
2,0c878cc5e657b74
0,fdc301603132
0,a694f871dbdd
0,0ad8b5008d4b
3,ddd3cc1d484834a
3,2e6a4f578bce5f8
3,a3feca1987c6b8e
3,5081c6ab790305a
1,e4f5046854b0
2,d23e8cd5827b684
1,e2a99888ca8f
3,57daa0f3f490953
0,5008c3910367
0,4976627ad8ab
0,f55c9abf1249
0,9dd09dd1ab51
2,58c3b0d932f1065
0,18cb14dc53d6
3,a41c47394dbf559
0,dcf275a36fdd
3,521dea4e9faf80c
3,c639942f4a2856e
2,0463223814f5ffb
1,5cbef60214e1
2,8e3e7f887e58fb8
2,26d00ba22a40b4d
3,350866fbe4df026
2,a1eb35ea6b0a610
1,d41b856c3099
3,4826cf1d671a632
2,6b5f17bca5db962
2,079c96e263d0fe9
0,8503e67384aa
2,33d05f0dacbe7d7
0,419d70a441df
2,af367cf6e3678e9
3,3c09e047a751f92
2,41320c9ba85a865
0,1a89d02d85ad
3,d1b4e21ba7c616e
1,b36f7c538d0b
0,0819a686873b
0,65d037c7fdd5
3,7389b37b2935b3c
3,48583c522f090f2
2,4c54373a5a48e2d
1,d152aca24a29
2,179a14248c4620b
2,4d0ff950b47eb59
0,2e4e2d4e45de
2,3a6c4ac1a8d17f1
2,0c5f3707bda9994
3,b3b8d842b60fcda
1,6dd0c0b4e855
3,3695157f564e6e6
2,020c99d40a8c30a
0,859b6e1d3f07
2,4d499a41cd6fdc6
1,02ad272afbe7
2,9cc463f8e198a7e
2,f8f5a71c51875d5
0,a20b0dd1b988
0,980e876620ab
3,15aa06fba009e93
0,60ab4fd16d18
0,f4470af1d75d
0,a612aaf872e5
2,dced162612d2164
1,80c8f773159c
1,b12428e44192
3,035a951f2e84784
0,8e4ae79a7fd2
1,054ceb4d474c
1,4389b427ac3e
0,119dfa0c01bf
3,71bde9e973a00ef
3,43de880e63000d2
3,6b9f66bdd54f463
2,3d6e30527ecab64
0,412e89ed6143
2,165d90ca56c5752
2,d639d6d23464a45
0,b97ecf74c898
2,7e1ebccb631a9d0
3,15df51deb5cbb6e
2,7a6f76cf5d280fb
0,825c44d099e3
0,92cedff50381
2,02a4e91f55f2c97
0,b8f0312a7e6f
2,c4f46d070adde79
0,21281988463c
3,d305b2a9570ea8f
2,8c57d71773a427b
0,7a06b5f5c386
3,db6d22206d9f10b
3,c268f3573f0621e
2,19b57c0cb627e31
1,7d233df982cd
2,a306f727fd21d25
2,5ee3cad1f017e1e
2,73cb437e5ab2244
2,2c8aebd388005d5
0,87778c9cb657
0,b1a947bc0477
3,18a3cac13cc73b6
2,1726761a92663c4
2,d7cc1530233be0a
3,74a8e7d94d4b53b
0,ca488ff0a426
0,c4c079d63fc8
2,06e3e2886f1eb32
1,95d051467a8c
3,04dd7e0215eeede
1,169153753d37
2,4101854083b83eb
0,22e65a5a0aeb
1,5e211e8e966a
2,c90a3d2bc6062df
3,2f242fd03ca9964
1,645bc5223078
0,6f4a7565d757
0,9ae9ccde472b
3,ea2e06d63860328
3,7ac80d530f1d129
3,91b460271331ff9
1,f506932ca642
2,4044d338bd7133e
3,c8b69beb9e3477f
3,1911b789a215467
1,e8b89f170a0c
2,8999a1451710e06
3,554cc8d40344cfb
2,f83be7c1bdbc711
0,d7331f07aaea
2,ff8952cf437a8b3
2,82bc3fdea337de6
0,7d5aae58b276
2,181855010273396
2,2ba7a64b86d0944
3,4cf40ca50a9c8e8
3,073233f6404d60f
0,9ed94e17a397
2,04ffff26913383c
2,789ced716ef2b06
0,0c592432d7e9
2,75bc30484dff1b4
0,63d9770b7334
1,464662021d03
1,ec85bff1df8a
3,7dbfe78fcb9f205
3,daedb51f0fde002
3,6cb569380b13efc
2,f6f9c7fce8cbe34
0,834acc035c0f
0,954a77a4e923
2,be8d6410c6611f4
0,554489f8ed9f
2,c8e7c86485dd070
2,90c73a68d8004eb
2,78d2dc940986261
0,f1d933a1d1f3
3,9db107caed3fe10
0,ab4bec441492
0,450116fd6649
3,44484e39f181578
3,a82ad94028a9e80
0,fbe15f0fea18
2,e48298ae86c0a75
1,7d40868c886a
0,bb802a4c4bd8
3,59022ea1c2e7f76
